week_end,pruid,prename,prfname,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_additional,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_additional,num18plus_atleast1dose,num18plus_partially,num18plus_fully,num18plus_additional,prop18plus_atleast1dose,prop18plus_partially,prop18plus_fully,prop18plus_additional,num5plus_atleast1dose,num5plus_partially,num5plus_fully,num5plus_additional,prop5plus_atleast1dose,prop5plus_partially,prop5plus_fully,prop5plus_additional,numeligible_atleast1dose,numeligible_partially,numeligible_fully,numeligible_additional,propeligible_atleast1dose,propeligible_partially,propeligible_fully,propeligible_additional,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_atleast1dose,propweekdelta_fully
2021-06-12,35,Ontario,Ontario,9413440,7613665,1799775,,63.49,51.35,12.14,,8934864,7144435,1790429,,73.99,59.16,14.83,,9405386,7608096,1797290,,66.64,53.91,12.73,,9405386,7608096,1797290,,72.14,58.35,13.78,,,,,
2021-06-12,46,Manitoba,Manitoba,825173,624304,200869,,59.63,45.12,14.52,,779027,578753,200274,,72.50,53.86,18.64,,825099,624236,200863,,63.4,47.96,15.43,,825099,624236,200863,,70.16,53.08,17.08,,,,,
2021-06-12,47,Saskatchewan,Saskatchewan,680783,470631,210152,,57.70,39.89,17.81,,637303,427381,209922,,70.22,47.09,23.13,,680752,470600,210152,,61.49,42.51,18.98,,680733,470581,210152,,68.29,47.2,21.08,,,,,
2021-06-12,48,Alberta,Alberta,2589472,1836304,753168,,58.28,41.33,16.95,,2395799,1647364,748435,,69.06,47.49,21.57,,2576700,1823685,753015,,61.58,43.58,18,,2576700,1823685,753015,,67.95,48.1,19.86,,,,,
2021-06-12,59,British Columbia,Colombie-Britannique,3419622,2805751,613871,,65.58,53.80,11.77,,3249376,2636240,613136,,74.86,60.73,14.12,,3419622,2805751,613871,,68.52,56.22,12.3,,3411149,2797279,613870,,73.44,60.22,13.22,,,,,
2021-06-12,60,Yukon,Yukon,27470,2484,24986,,63.97,5.78,58.18,,27470,2484,24986,,79.12,7.15,71.96,,27470,2484,24986,,67.51,6.1,61.41,,27470,2484,24986,,73.52,6.65,66.87,,,,,
2021-06-12,61,Northwest Territories,Territoires du Nord-Ouest,26067,3530,22537,,59.96,8.12,51.84,,24128,2524,21604,,72.71,7.61,65.11,,26067,3530,22537,,64.08,8.68,55.4,,26067,3530,22537,,71.27,9.65,61.62,,,,,
2021-06-12,62,Nunavut,Nunavut,18231,2851,15380,,46.27,7.24,39.03,,18231,2851,15380,,72.96,11.41,61.55,,18231,2851,15380,,51.6,8.07,43.53,,18231,2851,15380,,61.95,9.69,52.26,,,,,
2021-06-19,1,Canada,Canada,25036920,17388850,7330967,,65.47,45.47,19.17,,23526776,15954701,7272475,,75.86,51.44,23.45,,25015565,17371461,7326230,,68.8,47.77,20.15,,25006260,17362180,7326224,,74.68,51.85,21.88,,,,,
2021-06-19,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,363831,,46728,,69.89,,8.98,,344749,,45149,,79.02,,10.35,,363133,,45259,,72.48,,9.03,,363115,,45259,,77.63,,9.68,,,,,
2021-06-19,11,Prince Edward Island,Île-du-Prince-Édouard,108898,88853,20045,,66.27,54.07,12.20,,102564,82540,20024,,76.28,61.39,14.89,,108898,88853,20045,,69.26,56.51,12.75,,108898,88853,20045,,74.88,61.1,13.78,,,,,
2021-06-19,12,Nova Scotia,Nouvelle-Écosse,687356,604630,82726,,69.29,60.95,8.34,,650444,567792,82652,,78.72,68.72,10.00,,687355,604630,82725,,72.31,63.6,8.7,,687355,604630,82725,,77.72,68.37,9.35,,,,,
2021-06-19,13,New Brunswick,Nouveau-Brunswick,521178,391451,129727,,66.04,49.60,16.44,,492562,363277,129285,,75.39,55.60,19.79,,521178,391451,129727,,68.92,51.77,17.16,,521173,391446,129727,,74.25,55.77,18.48,,,,,
2021-06-19,24,Quebec,Québec,5941900,4378224,1563676,,69.06,50.88,18.17,,5564715,4016929,1547786,,79.46,57.36,22.10,,5941900,4378224,1563676,,72.61,53.51,19.11,,5941900,4378224,1563676,,78.88,58.12,20.76,,,,,
2021-06-19,35,Ontario,Ontario,9677721,6800058,2877663,,65.27,45.86,19.41,,9123758,6269226,2854532,,75.55,51.91,23.64,,9670643,6795738,2874905,,68.52,48.15,20.37,,9670643,6795738,2874905,,74.17,52.12,22.05,,,,,
2021-06-19,46,Manitoba,Manitoba,849464,564359,285105,,61.39,40.78,20.60,,798461,515156,283305,,74.31,47.94,26.37,,849371,564273,285098,,65.26,43.36,21.91,,849371,564273,285098,,72.22,47.98,24.24,,,,,
2021-06-19,47,Saskatchewan,Saskatchewan,697936,410900,287036,,59.15,34.83,24.33,,648671,362465,286206,,71.48,39.94,31.54,,697898,410862,287036,,63.04,37.11,25.93,,697873,410837,287036,,70,41.21,28.79,,,,,
2021-06-19,48,Alberta,Alberta,2638391,1563338,1075053,,59.38,35.19,24.20,,2438104,1375497,1062607,,70.28,39.65,30.63,,2624944,1550393,1074551,,62.73,37.05,25.68,,2624944,1550393,1074551,,69.23,40.89,28.34,,,,,
2021-06-19,59,British Columbia,Colombie-Britannique,3475832,2577295,898537,,66.65,49.42,17.23,,3291519,2394085,897434,,75.83,55.15,20.67,,3475832,2577295,898537,,69.65,51.64,18,,3466600,2568069,898531,,74.63,55.29,19.35,,,,,
2021-06-19,60,Yukon,Yukon,28065,2419,25646,,65.35,5.63,59.72,,28065,2419,25646,,80.83,6.97,73.86,,28065,2419,25646,,68.98,5.95,63.03,,28065,2419,25646,,75.11,6.47,68.64,,,,,
2021-06-19,61,Northwest Territories,Territoires du Nord-Ouest,26530,3251,23279,,61.03,7.48,53.55,,24485,2382,22103,,73.79,7.18,66.61,,26530,3251,23279,,65.22,7.99,57.23,,26505,3226,23279,,72.47,8.82,63.65,,,,,
2021-06-19,62,Nunavut,Nunavut,19818,4072,15746,,50.30,10.33,39.96,,18679,2933,15746,,74.75,11.74,63.01,,19818,4072,15746,,56.1,11.53,44.57,,19818,4072,15746,,67.34,13.84,53.51,,,,,
2021-06-26,1,Canada,Canada,25454731,14833936,10321362,,66.56,38.79,26.99,,23855023,13363237,10212432,,76.92,43.09,32.93,,25431303,14817310,10313657,,69.94,40.75,28.36,,25421173,14807215,10313641,,75.92,44.22,30.8,,,,,
2021-06-26,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,378807,,79374,,72.77,,15.25,,355170,,75816,,81.40,,17.38,,376356,,76020,,75.12,,15.17,,376337,,76020,,80.46,,16.25,,,,,
2021-06-26,11,Prince Edward Island,Île-du-Prince-Édouard,114335,86005,28330,,69.58,52.34,17.24,,106880,78586,28294,,79.49,58.45,21.04,,114335,86005,28330,,72.72,54.7,18.02,,114335,86005,28330,,78.62,59.14,19.48,,,,,
2021-06-26,12,Nova Scotia,Nouvelle-Écosse,698309,530068,168241,,70.39,53.43,16.96,,658527,490399,168128,,79.70,59.35,20.35,,698307,530067,168240,,73.46,55.76,17.7,,698307,530067,168240,,78.96,59.94,19.02,,,,,
2021-06-26,13,New Brunswick,Nouveau-Brunswick,531111,331334,199777,,67.30,41.98,25.31,,501003,302113,198890,,76.68,46.24,30.44,,531111,331334,199777,,70.24,43.82,26.42,,531106,331329,199777,,75.67,47.21,28.46,,,,,
2021-06-26,24,Quebec,Québec,5996061,3835569,2160492,,69.69,44.58,25.11,,5608685,3465771,2142914,,80.09,49.49,30.60,,5996061,3835569,2160492,,73.28,46.87,26.4,,5996061,3835569,2160492,,79.6,50.92,28.68,,,,,
2021-06-26,35,Ontario,Ontario,9864684,5695604,4169080,,66.54,38.42,28.12,,9265279,5147873,4117406,,76.72,42.63,34.10,,9857535,5691815,4165720,,69.84,40.33,29.52,,9857535,5691815,4165720,,75.61,43.66,31.95,,,,,
2021-06-26,46,Manitoba,Manitoba,870030,434761,435269,,62.87,31.42,31.46,,816218,386603,429615,,75.96,35.98,39.98,,869931,434675,435256,,66.84,33.4,33.44,,869931,434675,435256,,73.97,36.96,37.01,,,,,
2021-06-26,47,Saskatchewan,Saskatchewan,709849,307211,402638,,60.16,26.04,34.13,,658989,261071,397918,,72.61,28.77,43.85,,709810,307172,402638,,64.12,27.75,36.37,,709782,307144,402638,,71.2,30.81,40.39,,,,,
2021-06-26,48,Alberta,Alberta,2663494,1371422,1292072,,59.95,30.87,29.08,,2460858,1189641,1271217,,70.94,34.29,36.65,,2649806,1358711,1291095,,63.33,32.47,30.86,,2649806,1358711,1291095,,69.88,35.83,34.05,,,,,
2021-06-26,59,British Columbia,Colombie-Britannique,3549916,2230265,1319651,,68.07,42.77,25.31,,3351083,2033406,1317677,,77.20,46.84,30.36,,3549916,2230265,1319651,,71.13,44.69,26.44,,3539902,2220267,1319635,,76.21,47.8,28.41,,,,,
2021-06-26,60,Yukon,Yukon,30298,3719,26579,,70.55,8.66,61.89,,28566,2510,26056,,82.27,7.23,75.04,,30298,3719,26579,,74.46,9.14,65.32,,30298,3719,26579,,81.09,9.95,71.13,,,,,
2021-06-26,61,Northwest Territories,Territoires du Nord-Ouest,26879,3122,23757,,61.83,7.18,54.65,,24721,2322,22399,,74.50,7.00,67.50,,26879,3122,23757,,66.08,7.68,58.4,,26815,3058,23757,,73.32,8.36,64.95,,,,,
2021-06-26,62,Nunavut,Nunavut,20958,4856,16102,,53.19,12.32,40.86,,19044,2942,16102,,76.21,11.77,64.44,,20958,4856,16102,,59.32,13.75,45.58,,20958,4856,16102,,71.22,16.5,54.71,,,,,
2021-07-03,1,Canada,Canada,25810950,11888323,13646770,,67.49,31.09,35.68,,24156577,10499383,13404440,,77.89,33.85,43.22,,25786979,11874750,13637321,,70.92,32.66,37.5,,25776623,11864451,13637285,,76.98,35.43,40.73,,,,,
2021-07-03,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,384504,,108647,,73.86,,20.87,,359282,,106528,,82.35,,24.42,,381962,,107054,,76.24,,21.37,,381941,,107054,,81.65,,22.89,,,,,
2021-07-03,11,Prince Edward Island,Île-du-Prince-Édouard,117161,80151,37010,,71.30,48.78,22.52,,109382,72430,36952,,81.35,53.87,27.48,,117161,80151,37010,,74.52,50.98,23.54,,117161,80151,37010,,80.56,55.11,25.45,,,,,
2021-07-03,12,Nova Scotia,Nouvelle-Écosse,703055,426125,276930,,70.87,42.95,27.91,,662551,386186,276365,,80.19,46.74,33.45,,703053,426124,276929,,73.96,44.83,29.13,,703053,426124,276929,,79.5,48.18,31.31,,,,,
2021-07-03,13,New Brunswick,Nouveau-Brunswick,537762,263405,274357,,68.14,33.38,34.76,,506695,235435,271260,,77.55,36.03,41.52,,537762,263405,274357,,71.12,34.83,36.28,,537757,263400,274357,,76.62,37.53,39.09,,,,,
2021-07-03,24,Quebec,Québec,6047440,3244562,2802878,,70.28,37.71,32.57,,5653826,2872195,2781631,,80.73,41.01,39.72,,6047440,3244562,2802878,,73.9,39.65,34.25,,6047440,3244562,2802878,,80.28,43.07,37.21,,,,,
2021-07-03,35,Ontario,Ontario,10006851,4450276,5556575,,67.49,30.02,37.48,,9381455,3933188,5448267,,77.69,32.57,45.12,,9999807,4447079,5552728,,70.85,31.51,39.34,,9999807,4447079,5552728,,76.7,34.11,42.59,,,,,
2021-07-03,46,Manitoba,Manitoba,894428,310956,583472,,64.64,22.47,42.17,,837752,267765,569987,,77.96,24.92,53.04,,894328,310874,583454,,68.71,23.89,44.83,,894328,310874,583454,,76.05,26.43,49.61,,,,,
2021-07-03,47,Saskatchewan,Saskatchewan,719115,229331,489784,,60.95,19.44,41.51,,666932,190952,475980,,73.49,21.04,52.45,,719077,229293,489784,,64.96,20.71,44.24,,719044,229260,489784,,72.13,23,49.13,,,,,
2021-07-03,48,Alberta,Alberta,2717742,941417,1776325,,61.17,21.19,39.98,,2509525,807281,1702244,,72.34,23.27,49.07,,2703497,931162,1772335,,64.61,22.25,42.36,,2703497,931162,1772335,,71.3,24.56,46.74,,,,,
2021-07-03,59,British Columbia,Colombie-Britannique,3603679,1930844,1672835,,69.10,37.03,32.08,,3396046,1726357,1669689,,78.24,39.77,38.46,,3603679,1930844,1672835,,72.21,38.69,33.52,,3593458,1920659,1672799,,77.37,41.35,36.01,,,,,
2021-07-03,60,Yukon,Yukon,30670,3370,27300,,71.42,7.85,63.57,,28881,2505,26376,,83.18,7.21,75.97,,30670,3370,27300,,75.38,8.28,67.1,,30670,3370,27300,,82.08,9.02,73.06,,,,,
2021-07-03,61,Northwest Territories,Territoires du Nord-Ouest,27138,2948,24190,,62.42,6.78,55.64,,24919,2225,22694,,75.10,6.71,68.39,,27138,2948,24190,,66.72,7.25,59.47,,27062,2872,24190,,73.99,7.85,66.14,,,,,
2021-07-03,62,Nunavut,Nunavut,21405,4938,16467,,54.32,12.53,41.79,,19331,2864,16467,,77.36,11.46,65.90,,21405,4938,16467,,60.59,13.98,46.61,,21405,4938,16467,,72.73,16.78,55.96,,,,,
2021-07-10,1,Canada,Canada,26129583,9268523,16622731,,68.32,24.24,43.46,,24429437,8015257,16204146,,78.77,25.84,52.25,,26098908,9256595,16610615,,71.78,25.46,45.68,,26088251,9246103,16610472,,77.92,27.61,49.61,,,,,
2021-07-10,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,392429,,154100,,75.39,,29.60,,362509,,152475,,83.09,,34.95,,385521,,153823,,76.95,,30.7,,385499,,153823,,82.41,,32.89,,,,,
2021-07-10,11,Prince Edward Island,Île-du-Prince-Édouard,119632,71373,48259,,72.81,43.44,29.37,,111525,63362,48163,,82.95,47.13,35.82,,119632,71373,48259,,76.09,45.4,30.69,,119632,71373,48259,,82.26,49.08,33.18,,,,,
2021-07-10,12,Nova Scotia,Nouvelle-Écosse,711307,317857,393450,,71.70,32.04,39.66,,670103,279411,390692,,81.10,33.82,47.29,,711306,317856,393450,,74.83,33.44,41.39,,711306,317856,393450,,80.43,35.94,44.49,,,,,
2021-07-10,13,New Brunswick,Nouveau-Brunswick,545780,198772,347008,,69.15,25.19,43.97,,513762,176146,337616,,78.63,26.96,51.67,,545780,198772,347008,,72.18,26.29,45.89,,545780,198772,347008,,77.76,28.32,49.44,,,,,
2021-07-10,24,Quebec,Québec,6095711,2634767,3460944,,70.84,30.62,40.22,,5697576,2269672,3427904,,81.36,32.41,48.95,,6095711,2634767,3460944,,74.49,32.2,42.3,,6095711,2634767,3460944,,80.93,34.98,45.95,,,,,
2021-07-10,35,Ontario,Ontario,10142704,3283639,6859065,,68.41,22.15,46.26,,9496969,2851339,6645630,,78.64,23.61,55.03,,10133601,3280800,6852801,,71.8,23.25,48.56,,10133601,3280800,6852801,,77.72,25.16,52.56,,,,,
2021-07-10,46,Manitoba,Manitoba,914318,237861,676457,,66.07,17.19,48.89,,855071,202662,652409,,79.58,18.86,60.71,,914212,237775,676437,,70.24,18.27,51.97,,914212,237775,676437,,77.74,20.22,57.52,,,,,
2021-07-10,47,Saskatchewan,Saskatchewan,728838,170998,557840,,61.77,14.49,47.28,,675261,140425,534836,,74.41,15.47,58.93,,728793,170953,557840,,65.83,15.44,50.39,,728761,170921,557840,,73.1,17.15,55.96,,,,,
2021-07-10,48,Alberta,Alberta,2747926,763206,1984720,,61.85,17.18,44.67,,2536922,653553,1883369,,73.13,18.84,54.29,,2733414,754249,1979165,,65.33,18.03,47.3,,2733414,754249,1979165,,72.09,19.89,52.2,,,,,
2021-07-10,59,British Columbia,Colombie-Britannique,3650613,1579638,2070975,,70.00,30.29,39.71,,3435886,1371311,2064575,,79.15,31.59,47.56,,3650613,1579638,2070975,,73.15,31.65,41.5,,3640088,1569249,2070839,,78.37,33.79,44.58,,,,,
2021-07-10,60,Yukon,Yukon,31062,2952,28110,,72.33,6.87,65.46,,29188,2472,26716,,84.06,7.12,76.94,,31062,2952,28110,,76.34,7.26,69.09,,31062,2952,28110,,83.13,7.9,75.23,,,,,
2021-07-10,61,Northwest Territories,Territoires du Nord-Ouest,27364,2761,24603,,62.94,6.35,56.59,,25100,2136,22964,,75.64,6.44,69.20,,27364,2761,24603,,67.27,6.79,60.48,,27286,2690,24596,,74.6,7.35,67.25,,,,,
2021-07-10,62,Nunavut,Nunavut,21899,4699,17200,,55.58,11.93,43.65,,19565,2768,16797,,78.30,11.08,67.22,,21899,4699,17200,,61.99,13.3,48.69,,21899,4699,17200,,74.41,15.97,58.45,,,,,
2021-07-17,1,Canada,Canada,26429361,7121243,19104915,,69.11,18.62,49.96,,24670163,6058285,18436394,,79.54,19.53,59.44,,26386371,7107243,19083181,,72.57,19.55,52.48,,26375638,7097176,19082536,,78.77,21.2,56.99,,,,,
2021-07-17,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,397427,,194224,,76.35,,37.31,,365088,,189604,,83.68,,43.46,,388461,,192514,,77.54,,38.43,,388439,,192513,,83.04,,41.16,,,,,
2021-07-17,11,Prince Edward Island,Île-du-Prince-Édouard,121771,63132,58639,,74.11,38.42,35.69,,113448,55002,58446,,84.38,40.91,43.47,,121771,63132,58639,,77.45,40.15,37.3,,121771,63132,58639,,83.73,43.41,40.32,,,,,
2021-07-17,12,Nova Scotia,Nouvelle-Écosse,724947,239735,485212,,73.08,24.17,48.91,,683214,205106,478108,,82.69,24.82,57.87,,724945,239733,485212,,76.26,25.22,51.04,,724945,239733,485212,,81.97,27.11,54.87,,,,,
2021-07-17,13,New Brunswick,Nouveau-Brunswick,552408,151223,401185,,69.99,19.16,50.83,,519700,132796,386904,,79.54,20.32,59.21,,552408,151223,401185,,73.05,20,53.05,,552408,151223,401185,,78.7,21.55,57.16,,,,,
2021-07-17,24,Quebec,Québec,6147597,2114204,4033393,,71.45,24.57,46.88,,5742896,1780595,3962301,,82.01,25.43,56.58,,6147365,2113972,4033393,,75.13,25.83,49.29,,6147292,2113899,4033393,,81.61,28.06,53.55,,,,,
2021-07-17,35,Ontario,Ontario,10269103,2421176,7847927,,69.26,16.33,52.93,,9601786,2089086,7512700,,79.51,17.30,62.21,,10263784,2419291,7844493,,72.72,17.14,55.58,,10263784,2419291,7844493,,78.72,18.56,60.17,,,,,
2021-07-17,46,Manitoba,Manitoba,929567,195231,734336,,67.18,14.11,53.07,,867777,167114,700663,,80.76,15.55,65.21,,929458,195144,734314,,71.41,14.99,56.42,,929458,195144,734314,,79.03,16.59,62.44,,,,,
2021-07-17,47,Saskatchewan,Saskatchewan,736230,140459,595771,,62.40,11.90,50.50,,681706,115294,566412,,75.12,12.70,62.41,,736181,140415,595766,,66.5,12.68,53.82,,736150,140384,595766,,73.84,14.08,59.76,,,,,
2021-07-17,48,Alberta,Alberta,2779941,540094,2239847,,62.57,12.16,50.41,,2550662,457725,2092937,,73.53,13.19,60.33,,2751628,528344,2223284,,65.76,12.63,53.14,,2751628,528344,2223284,,72.57,13.93,58.63,,,,,
2021-07-17,59,British Columbia,Colombie-Britannique,3689083,1247164,2441919,,70.74,23.92,46.83,,3469339,1048683,2420656,,79.92,24.16,55.77,,3689083,1247164,2441919,,73.92,24.99,48.93,,3678571,1237267,2441304,,79.2,26.64,52.56,,,,,
2021-07-17,60,Yukon,Yukon,31306,2622,28684,,72.90,6.11,66.79,,29399,2268,27131,,84.67,6.53,78.14,,31306,2622,28684,,76.94,6.44,70.5,,31306,2622,28684,,83.78,7.02,76.77,,,,,
2021-07-17,61,Northwest Territories,Territoires du Nord-Ouest,27609,2536,25073,,63.51,5.83,57.67,,25271,1990,23281,,76.16,6.00,70.16,,27609,2536,25073,,67.87,6.23,61.64,,27514,2470,25044,,75.23,6.75,68.47,,,,,
2021-07-17,62,Nunavut,Nunavut,22372,3667,18705,,56.78,9.31,47.47,,19877,2626,17251,,79.55,10.51,69.04,,22372,3667,18705,,63.33,10.38,52.95,,22372,3667,18705,,76.02,12.46,63.56,,,,,
2021-07-24,1,Canada,Canada,26689703,5349513,21174844,,69.79,13.99,55.37,,24889560,4512061,20236869,,80.25,14.55,65.25,,26645666,5336899,21150432,,73.28,14.68,58.17,,26635017,5328597,21148106,,79.55,15.91,63.16,,,,,
2021-07-24,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,399946,,234600,,76.83,,45.07,,367406,,226776,,84.21,,51.98,,391124,,232789,,78.07,,46.47,,391102,,232788,,83.61,,49.77,,,,,
2021-07-24,11,Prince Edward Island,Île-du-Prince-Édouard,123085,53507,69578,,74.91,32.56,42.34,,114575,45566,69009,,85.22,33.89,51.33,,123085,53507,69578,,78.29,34.03,44.25,,123085,53507,69578,,84.63,36.79,47.84,,,,,
2021-07-24,12,Nova Scotia,Nouvelle-Écosse,728671,172169,556502,,73.45,17.35,56.10,,686856,150071,536785,,83.13,18.16,64.97,,728664,172166,556498,,76.65,18.11,58.54,,728664,172166,556498,,82.4,19.47,62.93,,,,,
2021-07-24,13,New Brunswick,Nouveau-Brunswick,559527,114958,444569,,70.90,14.57,56.33,,525636,101962,423674,,80.45,15.61,64.84,,559527,114958,444569,,73.99,15.2,58.79,,559527,114958,444569,,79.72,16.38,63.34,,,,,
2021-07-24,24,Quebec,Québec,6199110,1603526,4595584,,72.05,18.64,53.41,,5788949,1326931,4462018,,82.66,18.95,63.72,,6198917,1603333,4595584,,75.76,19.59,56.16,,6198844,1603260,4595584,,82.29,21.28,61.01,,,,,
2021-07-24,35,Ontario,Ontario,10383281,1811180,8572101,,70.03,12.22,57.82,,9694502,1558382,8136120,,80.28,12.90,67.37,,10377964,1809485,8568479,,73.53,12.82,60.71,,10377964,1809485,8568479,,79.6,13.88,65.72,,,,,
2021-07-24,46,Manitoba,Manitoba,943121,157256,785865,,68.16,11.36,56.79,,878814,135167,743647,,81.78,12.58,69.21,,943014,157172,785842,,72.46,12.08,60.38,,943014,157172,785842,,80.19,13.36,66.82,,,,,
2021-07-24,47,Saskatchewan,Saskatchewan,743338,117737,625601,,63.00,9.98,53.02,,687708,97599,590109,,75.78,10.75,65.02,,743301,117700,625601,,67.14,10.63,56.51,,743270,117669,625601,,74.56,11.8,62.75,,,,,
2021-07-24,48,Alberta,Alberta,2803897,422693,2381204,,63.11,9.51,53.60,,2570019,361212,2208807,,74.09,10.41,63.67,,2774343,412091,2362252,,66.31,9.85,56.46,,2774343,412091,2362252,,73.17,10.87,62.3,,,,,
2021-07-24,59,British Columbia,Colombie-Britannique,3723811,888507,2835304,,71.41,17.04,54.37,,3500036,728813,2771223,,80.63,16.79,63.84,,3723811,888507,2835304,,74.61,17.8,56.81,,3713389,880357,2833032,,79.95,18.95,60.99,,,,,
2021-07-24,60,Yukon,Yukon,31502,2333,29169,,73.35,5.43,67.92,,29572,2033,27539,,85.17,5.86,79.32,,31502,2333,29169,,77.42,5.73,71.69,,31502,2333,29169,,84.31,6.24,78.07,,,,,
2021-07-24,61,Northwest Territories,Territoires du Nord-Ouest,27803,2288,25515,,63.95,5.26,58.69,,25422,1839,23583,,76.61,5.54,71.07,,27803,2288,25515,,68.35,5.62,62.73,,27702,2240,25462,,75.74,6.12,69.62,,,,,
2021-07-24,62,Nunavut,Nunavut,22611,3359,19252,,57.38,8.52,48.86,,20065,2486,17579,,80.30,9.95,70.35,,22611,3359,19252,,64,9.51,54.5,,22611,3359,19252,,76.83,11.41,65.42,,,,,
2021-07-31,1,Canada,Canada,26927832,4169325,22623414,,70.41,10.90,59.16,,25086833,3524222,21448133,,80.89,11.36,69.16,,26883971,4157460,22597455,,73.94,11.43,62.15,,26873485,4151259,22593191,,80.26,12.4,67.48,,,,,
2021-07-31,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,403456,,268363,,77.51,,51.55,,371475,,256997,,85.14,,58.90,,395658,,266602,,78.97,,53.21,,395635,,266600,,84.58,,57,,,,,
2021-07-31,11,Prince Edward Island,Île-du-Prince-Édouard,124384,44214,80170,,75.70,26.91,48.79,,115708,36747,78961,,86.06,27.33,58.73,,124384,44214,80170,,79.11,28.12,50.99,,124384,44214,80170,,85.53,30.4,55.13,,,,,
2021-07-31,12,Nova Scotia,Nouvelle-Écosse,736474,119095,617379,,74.24,12.00,62.23,,693019,106857,586162,,83.88,12.93,70.94,,736471,119093,617378,,77.47,12.53,64.95,,736471,119093,617378,,83.28,13.47,69.81,,,,,
2021-07-31,13,New Brunswick,Nouveau-Brunswick,565011,95516,469495,,71.59,12.10,59.49,,530313,85096,445217,,81.16,13.02,68.14,,565011,95516,469495,,74.72,12.63,62.09,,565011,95516,469495,,80.5,13.61,66.89,,,,,
2021-07-31,24,Quebec,Québec,6239807,1223575,5016232,,72.52,14.22,58.30,,5824958,1004884,4820074,,83.18,14.35,68.83,,6239604,1223372,5016232,,76.25,14.95,61.3,,6239527,1223295,5016232,,82.84,16.24,66.59,,,,,
2021-07-31,35,Ontario,Ontario,10485065,1447489,9037576,,70.72,9.76,60.96,,9774249,1248066,8526183,,80.94,10.33,70.60,,10479733,1445953,9033780,,74.25,10.25,64.01,,10479733,1445953,9033780,,80.38,11.09,69.29,,,,,
2021-07-31,46,Manitoba,Manitoba,958899,109205,849694,,69.30,7.89,61.40,,891559,94211,797348,,82.97,8.77,74.20,,958798,109138,849660,,73.67,8.39,65.28,,958798,109138,849660,,81.53,9.28,72.25,,,,,
2021-07-31,47,Saskatchewan,Saskatchewan,749234,101293,647941,,63.50,8.59,54.92,,692558,85402,607156,,76.31,9.41,66.90,,749192,101251,647941,,67.68,9.15,58.53,,749157,101222,647935,,75.15,10.15,65,,,,,
2021-07-31,48,Alberta,Alberta,2825516,359966,2465550,,63.60,8.10,55.49,,2587747,309276,2278471,,74.60,8.92,65.68,,2795134,349951,2445183,,66.8,8.36,58.44,,2795134,349951,2445183,,73.71,9.23,64.49,,,,,
2021-07-31,59,British Columbia,Colombie-Britannique,3757483,661552,3095931,,72.05,12.69,59.37,,3529738,547617,2982121,,81.32,12.62,68.70,,3757483,661552,3095931,,75.29,13.26,62.03,,3747258,655519,3091739,,80.68,14.11,66.56,,,,,
2021-07-31,60,Yukon,Yukon,31730,2257,29473,,73.89,5.26,68.63,,29753,1971,27782,,85.69,5.68,80.01,,31730,2257,29473,,77.98,5.55,72.44,,31716,2243,29473,,84.88,6,78.88,,,,,
2021-07-31,61,Northwest Territories,Territoires du Nord-Ouest,27973,2087,25886,,64.35,4.80,59.55,,25549,1693,23856,,76.99,5.10,71.89,,27973,2087,25886,,68.77,5.13,63.64,,27861,2039,25822,,76.17,5.57,70.6,,,,,
2021-07-31,62,Nunavut,Nunavut,22800,3076,19724,,57.86,7.81,50.06,,20207,2402,17805,,80.87,9.61,71.25,,22800,3076,19724,,64.54,8.71,55.83,,22800,3076,19724,,77.47,10.45,67.02,,,,,
2021-08-07,1,Canada,Canada,27116673,3604109,23512564,,70.90,9.42,61.48,,25250215,3066454,22183761,,81.41,9.89,71.53,,27078119,3592778,23485341,,74.47,9.88,64.59,,27067685,3587953,23479732,,80.84,10.72,70.12,,,,,
2021-08-07,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,407370,108925,298445,,78.26,20.92,57.33,,380431,97465,282966,,87.19,22.34,64.85,,405494,108785,296709,,80.94,21.71,59.22,,405477,108770,296707,,86.68,23.25,63.43,,,,,
2021-08-07,11,Prince Edward Island,Île-du-Prince-Édouard,125512,34792,90720,,76.38,21.17,55.21,,116737,28343,88394,,86.82,21.08,65.74,,125512,34792,90720,,79.83,22.13,57.7,,125512,34792,90720,,86.3,23.92,62.38,,,,,
2021-08-07,12,Nova Scotia,Nouvelle-Écosse,744097,94606,649491,,75.01,9.54,65.47,,699488,84945,614543,,84.66,10.28,74.38,,744094,94604,649490,,78.28,9.95,68.32,,744094,94604,649490,,84.14,10.7,73.44,,,,,
2021-08-07,13,New Brunswick,Nouveau-Brunswick,569169,86351,482818,,72.12,10.94,61.18,,533871,77165,456706,,81.71,11.81,69.90,,569169,86351,482818,,75.27,11.42,63.85,,569164,86346,482818,,81.09,12.3,68.79,,,,,
